Episode 250000/1000000 | Mean reward (last 500): +37.87 | Win rate: 57.0% | Win rate (last 500): 56.6% | 
Episode 250500/1000000 | Mean reward (last 500): +56.70 | Win rate: 57.0% | Win rate (last 500): 60.6% | 
Episode 251000/1000000 | Mean reward (last 500): +58.84 | Win rate: 57.0% | Win rate (last 500): 61.6% | 
Episode 251500/1000000 | Mean reward (last 500): +57.57 | Win rate: 57.0% | Win rate (last 500): 60.8% | 
Episode 252000/1000000 | Mean reward (last 500): +54.35 | Win rate: 57.0% | Win rate (last 500): 59.8% | 
Episode 252500/1000000 | Mean reward (last 500): +47.90 | Win rate: 57.0% | Win rate (last 500): 59.0% | 
Episode 253000/1000000 | Mean reward (last 500): +46.71 | Win rate: 57.0% | Win rate (last 500): 58.4% | 
Episode 253500/1000000 | Mean reward (last 500): +35.46 | Win rate: 57.0% | Win rate (last 500): 55.8% | 
Episode 254000/1000000 | Mean reward (last 500): +53.44 | Win rate: 57.0% | Win rate (last 500): 59.6% | 
Episode 254500/1000000 | Mean reward (last 500): +53.37 | Win rate: 57.1% | Win rate (last 500): 59.4% | 
Episode 255000/1000000 | Mean reward (last 500): +48.08 | Win rate: 57.1% | Win rate (last 500): 59.2% | 
Episode 255500/1000000 | Mean reward (last 500): +47.89 | Win rate: 57.1% | Win rate (last 500): 57.2% | 
Episode 256000/1000000 | Mean reward (last 500): +25.85 | Win rate: 57.0% | Win rate (last 500): 53.8% | 
Episode 256500/1000000 | Mean reward (last 500): +63.34 | Win rate: 57.1% | Win rate (last 500): 61.4% | 
Episode 257000/1000000 | Mean reward (last 500): +41.82 | Win rate: 57.1% | Win rate (last 500): 57.6% | 
Episode 257500/1000000 | Mean reward (last 500): +58.99 | Win rate: 57.1% | Win rate (last 500): 60.8% | 
Episode 258000/1000000 | Mean reward (last 500): +45.44 | Win rate: 57.1% | Win rate (last 500): 58.0% | 
Episode 258500/1000000 | Mean reward (last 500): +46.74 | Win rate: 57.1% | Win rate (last 500): 58.8% | 
Episode 259000/1000000 | Mean reward (last 500): +52.47 | Win rate: 57.1% | Win rate (last 500): 59.4% | 
Episode 259500/1000000 | Mean reward (last 500): +45.53 | Win rate: 57.1% | Win rate (last 500): 58.0% | 
Episode 260000/1000000 | Mean reward (last 500): +47.86 | Win rate: 57.1% | Win rate (last 500): 58.6% | 
Episode 260500/1000000 | Mean reward (last 500): +54.58 | Win rate: 57.1% | Win rate (last 500): 59.8% | 
Episode 261000/1000000 | Mean reward (last 500): +57.98 | Win rate: 57.1% | Win rate (last 500): 61.0% | 
Episode 261500/1000000 | Mean reward (last 500): +32.26 | Win rate: 57.1% | Win rate (last 500): 55.6% | 
Episode 262000/1000000 | Mean reward (last 500): +59.98 | Win rate: 57.1% | Win rate (last 500): 61.6% | 
Episode 262500/1000000 | Mean reward (last 500): +40.17 | Win rate: 57.1% | Win rate (last 500): 56.8% | 
Episode 263000/1000000 | Mean reward (last 500): +62.73 | Win rate: 57.1% | Win rate (last 500): 62.0% | 
Episode 263500/1000000 | Mean reward (last 500): +34.24 | Win rate: 57.1% | Win rate (last 500): 56.0% | 
Episode 264000/1000000 | Mean reward (last 500): +48.56 | Win rate: 57.1% | Win rate (last 500): 59.0% | 
Episode 264500/1000000 | Mean reward (last 500): +42.07 | Win rate: 57.1% | Win rate (last 500): 56.8% | 
Episode 265000/1000000 | Mean reward (last 500): +58.49 | Win rate: 57.1% | Win rate (last 500): 60.6% | 
Episode 265500/1000000 | Mean reward (last 500): +48.73 | Win rate: 57.1% | Win rate (last 500): 58.8% | 
Episode 266000/1000000 | Mean reward (last 500): +47.07 | Win rate: 57.1% | Win rate (last 500): 58.2% | 
Episode 266500/1000000 | Mean reward (last 500): +59.02 | Win rate: 57.1% | Win rate (last 500): 60.4% | 
Episode 267000/1000000 | Mean reward (last 500): +50.38 | Win rate: 57.1% | Win rate (last 500): 59.4% | 
Episode 267500/1000000 | Mean reward (last 500): +43.61 | Win rate: 57.1% | Win rate (last 500): 57.8% | 
Episode 268000/1000000 | Mean reward (last 500): +54.82 | Win rate: 57.1% | Win rate (last 500): 59.6% | 
Episode 268500/1000000 | Mean reward (last 500): +57.96 | Win rate: 57.1% | Win rate (last 500): 61.0% | 
Episode 269000/1000000 | Mean reward (last 500): +56.24 | Win rate: 57.1% | Win rate (last 500): 60.0% | 
Episode 269500/1000000 | Mean reward (last 500): +76.64 | Win rate: 57.2% | Win rate (last 500): 64.4% | 
Episode 270000/1000000 | Mean reward (last 500): +43.32 | Win rate: 57.2% | Win rate (last 500): 57.6% | 
Episode 270500/1000000 | Mean reward (last 500): +59.88 | Win rate: 57.2% | Win rate (last 500): 61.4% | 
Episode 271000/1000000 | Mean reward (last 500): +50.14 | Win rate: 57.2% | Win rate (last 500): 59.0% | 
Episode 271500/1000000 | Mean reward (last 500): +59.00 | Win rate: 57.2% | Win rate (last 500): 60.8% | 
Episode 272000/1000000 | Mean reward (last 500): +51.12 | Win rate: 57.2% | Win rate (last 500): 59.0% | 
Episode 272500/1000000 | Mean reward (last 500): +67.00 | Win rate: 57.2% | Win rate (last 500): 62.8% | 
Episode 273000/1000000 | Mean reward (last 500): +43.49 | Win rate: 57.2% | Win rate (last 500): 57.8% | 
Episode 273500/1000000 | Mean reward (last 500): +41.49 | Win rate: 57.2% | Win rate (last 500): 57.8% | 
Episode 274000/1000000 | Mean reward (last 500): +58.43 | Win rate: 57.2% | Win rate (last 500): 60.8% | 
Episode 274500/1000000 | Mean reward (last 500): +50.61 | Win rate: 57.2% | Win rate (last 500): 58.6% | 
Episode 275000/1000000 | Mean reward (last 500): +73.87 | Win rate: 57.2% | Win rate (last 500): 63.8% | 
Episode 275500/1000000 | Mean reward (last 500): +35.75 | Win rate: 57.2% | Win rate (last 500): 56.0% | 
Episode 276000/1000000 | Mean reward (last 500): +63.54 | Win rate: 57.2% | Win rate (last 500): 61.6% | 
Episode 276500/1000000 | Mean reward (last 500): +38.83 | Win rate: 57.2% | Win rate (last 500): 57.2% | 
Episode 277000/1000000 | Mean reward (last 500): +52.76 | Win rate: 57.2% | Win rate (last 500): 59.4% | 
Episode 277500/1000000 | Mean reward (last 500): +68.51 | Win rate: 57.2% | Win rate (last 500): 62.0% | 
Episode 278000/1000000 | Mean reward (last 500): +54.30 | Win rate: 57.2% | Win rate (last 500): 59.6% | 
Episode 278500/1000000 | Mean reward (last 500): +61.77 | Win rate: 57.2% | Win rate (last 500): 61.8% | 
Episode 279000/1000000 | Mean reward (last 500): +51.03 | Win rate: 57.3% | Win rate (last 500): 59.0% | 
Episode 279500/1000000 | Mean reward (last 500): +66.37 | Win rate: 57.3% | Win rate (last 500): 63.2% | 
Episode 280000/1000000 | Mean reward (last 500): +56.88 | Win rate: 57.3% | Win rate (last 500): 60.4% | 
Episode 280500/1000000 | Mean reward (last 500): +45.44 | Win rate: 57.3% | Win rate (last 500): 58.0% | 
Episode 281000/1000000 | Mean reward (last 500): +58.33 | Win rate: 57.3% | Win rate (last 500): 61.4% | 
Episode 281500/1000000 | Mean reward (last 500): +53.53 | Win rate: 57.3% | Win rate (last 500): 59.8% | 
Episode 282000/1000000 | Mean reward (last 500): +52.38 | Win rate: 57.3% | Win rate (last 500): 59.2% | 
Episode 282500/1000000 | Mean reward (last 500): +55.24 | Win rate: 57.3% | Win rate (last 500): 60.0% | 
Episode 283000/1000000 | Mean reward (last 500): +75.85 | Win rate: 57.3% | Win rate (last 500): 64.4% | 
Episode 283500/1000000 | Mean reward (last 500): +46.75 | Win rate: 57.3% | Win rate (last 500): 58.4% | 
Episode 284000/1000000 | Mean reward (last 500): +49.76 | Win rate: 57.3% | Win rate (last 500): 59.0% | 
Episode 284500/1000000 | Mean reward (last 500): +52.68 | Win rate: 57.3% | Win rate (last 500): 59.4% | 
Episode 285000/1000000 | Mean reward (last 500): +55.94 | Win rate: 57.3% | Win rate (last 500): 60.6% | 
Episode 285500/1000000 | Mean reward (last 500): +45.80 | Win rate: 57.3% | Win rate (last 500): 58.6% | 
Episode 286000/1000000 | Mean reward (last 500): +50.02 | Win rate: 57.3% | Win rate (last 500): 58.8% | 
Episode 286500/1000000 | Mean reward (last 500): +54.47 | Win rate: 57.3% | Win rate (last 500): 60.0% | 
Episode 287000/1000000 | Mean reward (last 500): +42.51 | Win rate: 57.3% | Win rate (last 500): 58.2% | 
Episode 287500/1000000 | Mean reward (last 500): +55.07 | Win rate: 57.3% | Win rate (last 500): 60.0% | 
Episode 288000/1000000 | Mean reward (last 500): +41.05 | Win rate: 57.3% | Win rate (last 500): 57.0% | 
Episode 288500/1000000 | Mean reward (last 500): +57.92 | Win rate: 57.3% | Win rate (last 500): 60.8% | 
Episode 289000/1000000 | Mean reward (last 500): +47.94 | Win rate: 57.3% | Win rate (last 500): 59.0% | 
Episode 289500/1000000 | Mean reward (last 500): +49.45 | Win rate: 57.3% | Win rate (last 500): 59.2% | 
Episode 290000/1000000 | Mean reward (last 500): +66.76 | Win rate: 57.4% | Win rate (last 500): 62.8% | 
Episode 290500/1000000 | Mean reward (last 500): +57.95 | Win rate: 57.4% | Win rate (last 500): 60.8% | 
Episode 291000/1000000 | Mean reward (last 500): +51.71 | Win rate: 57.4% | Win rate (last 500): 58.8% | 
Episode 291500/1000000 | Mean reward (last 500): +57.54 | Win rate: 57.4% | Win rate (last 500): 60.0% | 
Episode 292000/1000000 | Mean reward (last 500): +37.48 | Win rate: 57.4% | Win rate (last 500): 56.4% | 
Episode 292500/1000000 | Mean reward (last 500): +48.71 | Win rate: 57.4% | Win rate (last 500): 58.8% | 
Episode 293000/1000000 | Mean reward (last 500): +45.29 | Win rate: 57.4% | Win rate (last 500): 58.6% | 
Episode 293500/1000000 | Mean reward (last 500): +47.43 | Win rate: 57.4% | Win rate (last 500): 58.8% | 
Episode 294000/1000000 | Mean reward (last 500): +60.21 | Win rate: 57.4% | Win rate (last 500): 60.6% | 
Episode 294500/1000000 | Mean reward (last 500): +54.72 | Win rate: 57.4% | Win rate (last 500): 59.4% | 
Episode 295000/1000000 | Mean reward (last 500): +54.58 | Win rate: 57.4% | Win rate (last 500): 60.4% | 
Episode 295500/1000000 | Mean reward (last 500): +53.63 | Win rate: 57.4% | Win rate (last 500): 59.2% | 
Episode 296000/1000000 | Mean reward (last 500): +51.98 | Win rate: 57.4% | Win rate (last 500): 59.0% | 
Episode 296500/1000000 | Mean reward (last 500): +53.98 | Win rate: 57.4% | Win rate (last 500): 59.6% | 
Episode 297000/1000000 | Mean reward (last 500): +55.94 | Win rate: 57.4% | Win rate (last 500): 60.2% | 
Episode 297500/1000000 | Mean reward (last 500): +44.50 | Win rate: 57.4% | Win rate (last 500): 57.8% | 
Episode 298000/1000000 | Mean reward (last 500): +47.58 | Win rate: 57.4% | Win rate (last 500): 58.4% | 
Episode 298500/1000000 | Mean reward (last 500): +52.70 | Win rate: 57.4% | Win rate (last 500): 59.6% | 
Episode 299000/1000000 | Mean reward (last 500): +35.24 | Win rate: 57.4% | Win rate (last 500): 55.8% | 
Episode 299500/1000000 | Mean reward (last 500): +50.81 | Win rate: 57.4% | Win rate (last 500): 59.8% | 
Episode 300000/1000000 | Mean reward (last 500): +48.12 | Win rate: 57.4% | Win rate (last 500): 57.8% | 
Episode 300500/1000000 | Mean reward (last 500): +38.00 | Win rate: 57.4% | Win rate (last 500): 56.4% | 
Episode 301000/1000000 | Mean reward (last 500): +72.48 | Win rate: 57.4% | Win rate (last 500): 63.8% | 
Episode 301500/1000000 | Mean reward (last 500): +42.78 | Win rate: 57.4% | Win rate (last 500): 58.2% | 
Episode 302000/1000000 | Mean reward (last 500): +53.52 | Win rate: 57.4% | Win rate (last 500): 59.8% | 
Episode 302500/1000000 | Mean reward (last 500): +50.56 | Win rate: 57.4% | Win rate (last 500): 59.4% | 
Episode 303000/1000000 | Mean reward (last 500): +47.74 | Win rate: 57.4% | Win rate (last 500): 59.0% | 
Episode 303500/1000000 | Mean reward (last 500): +51.88 | Win rate: 57.4% | Win rate (last 500): 59.0% | 
Episode 304000/1000000 | Mean reward (last 500): +53.35 | Win rate: 57.4% | Win rate (last 500): 60.2% | 
Episode 304500/1000000 | Mean reward (last 500): +48.32 | Win rate: 57.4% | Win rate (last 500): 58.4% | 
Episode 305000/1000000 | Mean reward (last 500): +58.64 | Win rate: 57.4% | Win rate (last 500): 61.0% | 
Episode 305500/1000000 | Mean reward (last 500): +60.83 | Win rate: 57.4% | Win rate (last 500): 61.4% | 
Episode 306000/1000000 | Mean reward (last 500): +62.75 | Win rate: 57.5% | Win rate (last 500): 61.4% | 
Episode 306500/1000000 | Mean reward (last 500): +49.16 | Win rate: 57.5% | Win rate (last 500): 59.4% | 
Episode 307000/1000000 | Mean reward (last 500): +63.21 | Win rate: 57.5% | Win rate (last 500): 61.4% | 
Episode 307500/1000000 | Mean reward (last 500): +56.96 | Win rate: 57.5% | Win rate (last 500): 60.4% | 
Episode 308000/1000000 | Mean reward (last 500): +49.70 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 308500/1000000 | Mean reward (last 500): +40.62 | Win rate: 57.5% | Win rate (last 500): 57.6% | 
Episode 309000/1000000 | Mean reward (last 500): +63.80 | Win rate: 57.5% | Win rate (last 500): 61.4% | 
Episode 309500/1000000 | Mean reward (last 500): +52.00 | Win rate: 57.5% | Win rate (last 500): 59.4% | 
Episode 310000/1000000 | Mean reward (last 500): +54.73 | Win rate: 57.5% | Win rate (last 500): 60.0% | 
Episode 310500/1000000 | Mean reward (last 500): +46.74 | Win rate: 57.5% | Win rate (last 500): 58.6% | 
Episode 311000/1000000 | Mean reward (last 500): +44.57 | Win rate: 57.5% | Win rate (last 500): 57.4% | 
Episode 311500/1000000 | Mean reward (last 500): +66.44 | Win rate: 57.5% | Win rate (last 500): 61.8% | 
Episode 312000/1000000 | Mean reward (last 500): +56.57 | Win rate: 57.5% | Win rate (last 500): 59.8% | 
Episode 312500/1000000 | Mean reward (last 500): +49.40 | Win rate: 57.5% | Win rate (last 500): 58.6% | 
Episode 313000/1000000 | Mean reward (last 500): +53.07 | Win rate: 57.5% | Win rate (last 500): 59.8% | 
Episode 313500/1000000 | Mean reward (last 500): +49.73 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 314000/1000000 | Mean reward (last 500): +39.43 | Win rate: 57.5% | Win rate (last 500): 57.0% | 
Episode 314500/1000000 | Mean reward (last 500): +40.96 | Win rate: 57.5% | Win rate (last 500): 57.2% | 
Episode 315000/1000000 | Mean reward (last 500): +51.19 | Win rate: 57.5% | Win rate (last 500): 59.4% | 
Episode 315500/1000000 | Mean reward (last 500): +51.07 | Win rate: 57.5% | Win rate (last 500): 58.8% | 
Episode 316000/1000000 | Mean reward (last 500): +41.50 | Win rate: 57.5% | Win rate (last 500): 57.0% | 
Episode 316500/1000000 | Mean reward (last 500): +33.42 | Win rate: 57.5% | Win rate (last 500): 55.8% | 
Episode 317000/1000000 | Mean reward (last 500): +35.06 | Win rate: 57.5% | Win rate (last 500): 55.6% | 
Episode 317500/1000000 | Mean reward (last 500): +67.29 | Win rate: 57.5% | Win rate (last 500): 62.2% | 
Episode 318000/1000000 | Mean reward (last 500): +57.72 | Win rate: 57.5% | Win rate (last 500): 61.2% | 
Episode 318500/1000000 | Mean reward (last 500): +57.62 | Win rate: 57.5% | Win rate (last 500): 60.4% | 
Episode 319000/1000000 | Mean reward (last 500): +51.62 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 319500/1000000 | Mean reward (last 500): +45.91 | Win rate: 57.5% | Win rate (last 500): 58.4% | 
Episode 320000/1000000 | Mean reward (last 500): +49.06 | Win rate: 57.5% | Win rate (last 500): 59.0% | 
Episode 320500/1000000 | Mean reward (last 500): +41.98 | Win rate: 57.5% | Win rate (last 500): 57.8% | 
Episode 321000/1000000 | Mean reward (last 500): +33.27 | Win rate: 57.5% | Win rate (last 500): 55.2% | 
Episode 321500/1000000 | Mean reward (last 500): +68.62 | Win rate: 57.5% | Win rate (last 500): 63.0% | 
Episode 322000/1000000 | Mean reward (last 500): +39.04 | Win rate: 57.5% | Win rate (last 500): 56.8% | 
Episode 322500/1000000 | Mean reward (last 500): +49.39 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 323000/1000000 | Mean reward (last 500): +46.89 | Win rate: 57.5% | Win rate (last 500): 57.8% | 
Episode 323500/1000000 | Mean reward (last 500): +37.56 | Win rate: 57.5% | Win rate (last 500): 56.6% | 
Episode 324000/1000000 | Mean reward (last 500): +57.69 | Win rate: 57.5% | Win rate (last 500): 61.2% | 
Episode 324500/1000000 | Mean reward (last 500): +53.55 | Win rate: 57.5% | Win rate (last 500): 59.4% | 
Episode 325000/1000000 | Mean reward (last 500): +53.59 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 325500/1000000 | Mean reward (last 500): +50.78 | Win rate: 57.5% | Win rate (last 500): 59.2% | 
Episode 326000/1000000 | Mean reward (last 500): +50.12 | Win rate: 57.6% | Win rate (last 500): 59.2% | 
Episode 326500/1000000 | Mean reward (last 500): +55.47 | Win rate: 57.6% | Win rate (last 500): 60.4% | 
Episode 327000/1000000 | Mean reward (last 500): +54.73 | Win rate: 57.6% | Win rate (last 500): 60.0% | 
Episode 327500/1000000 | Mean reward (last 500): +46.93 | Win rate: 57.6% | Win rate (last 500): 58.4% | 
Episode 328000/1000000 | Mean reward (last 500): +26.08 | Win rate: 57.6% | Win rate (last 500): 53.6% | 
Episode 328500/1000000 | Mean reward (last 500): +45.40 | Win rate: 57.6% | Win rate (last 500): 58.0% | 
Episode 329000/1000000 | Mean reward (last 500): +64.70 | Win rate: 57.6% | Win rate (last 500): 61.8% | 
Episode 329500/1000000 | Mean reward (last 500): +64.30 | Win rate: 57.6% | Win rate (last 500): 60.8% | 
Episode 330000/1000000 | Mean reward (last 500): +48.06 | Win rate: 57.6% | Win rate (last 500): 58.6% | 
Episode 330500/1000000 | Mean reward (last 500): +48.40 | Win rate: 57.6% | Win rate (last 500): 59.0% | 
Episode 331000/1000000 | Mean reward (last 500): +48.17 | Win rate: 57.6% | Win rate (last 500): 59.0% | 
Episode 331500/1000000 | Mean reward (last 500): +49.55 | Win rate: 57.6% | Win rate (last 500): 59.2% | 
Episode 332000/1000000 | Mean reward (last 500): +55.61 | Win rate: 57.6% | Win rate (last 500): 60.0% | 
Episode 332500/1000000 | Mean reward (last 500): +58.22 | Win rate: 57.6% | Win rate (last 500): 60.6% | 
Episode 333000/1000000 | Mean reward (last 500): +58.27 | Win rate: 57.6% | Win rate (last 500): 60.6% | 
Episode 333500/1000000 | Mean reward (last 500): +59.12 | Win rate: 57.6% | Win rate (last 500): 60.8% | 
Episode 334000/1000000 | Mean reward (last 500): +55.54 | Win rate: 57.6% | Win rate (last 500): 60.0% | 
Episode 334500/1000000 | Mean reward (last 500): +37.38 | Win rate: 57.6% | Win rate (last 500): 56.0% | 
Episode 335000/1000000 | Mean reward (last 500): +44.10 | Win rate: 57.6% | Win rate (last 500): 57.2% | 
Episode 335500/1000000 | Mean reward (last 500): +61.87 | Win rate: 57.6% | Win rate (last 500): 61.4% | 
Episode 336000/1000000 | Mean reward (last 500): +46.30 | Win rate: 57.6% | Win rate (last 500): 57.4% | 
Episode 336500/1000000 | Mean reward (last 500): +55.28 | Win rate: 57.6% | Win rate (last 500): 60.0% | 
Episode 337000/1000000 | Mean reward (last 500): +58.84 | Win rate: 57.6% | Win rate (last 500): 60.4% | 
Episode 337500/1000000 | Mean reward (last 500): +39.91 | Win rate: 57.6% | Win rate (last 500): 57.2% | 
Episode 338000/1000000 | Mean reward (last 500): +46.26 | Win rate: 57.6% | Win rate (last 500): 58.2% | 
Episode 338500/1000000 | Mean reward (last 500): +65.61 | Win rate: 57.6% | Win rate (last 500): 62.4% | 
Episode 339000/1000000 | Mean reward (last 500): +43.44 | Win rate: 57.6% | Win rate (last 500): 58.0% | 
Episode 339500/1000000 | Mean reward (last 500): +55.24 | Win rate: 57.6% | Win rate (last 500): 60.8% | 
Episode 340000/1000000 | Mean reward (last 500): +58.15 | Win rate: 57.6% | Win rate (last 500): 61.0% | 
Episode 340500/1000000 | Mean reward (last 500): +43.40 | Win rate: 57.6% | Win rate (last 500): 57.8% | 
Episode 341000/1000000 | Mean reward (last 500): +55.87 | Win rate: 57.6% | Win rate (last 500): 59.8% | 
Episode 341500/1000000 | Mean reward (last 500): +44.68 | Win rate: 57.6% | Win rate (last 500): 58.2% | 
Episode 342000/1000000 | Mean reward (last 500): +55.62 | Win rate: 57.6% | Win rate (last 500): 60.0% | 
Episode 342500/1000000 | Mean reward (last 500): +61.93 | Win rate: 57.6% | Win rate (last 500): 61.4% | 
Episode 343000/1000000 | Mean reward (last 500): +54.01 | Win rate: 57.6% | Win rate (last 500): 60.2% | 
Episode 343500/1000000 | Mean reward (last 500): +50.93 | Win rate: 57.6% | Win rate (last 500): 59.2% | 
Episode 344000/1000000 | Mean reward (last 500): +61.98 | Win rate: 57.6% | Win rate (last 500): 62.0% | 
Episode 344500/1000000 | Mean reward (last 500): +49.77 | Win rate: 57.7% | Win rate (last 500): 59.0% | 
Episode 345000/1000000 | Mean reward (last 500): +54.68 | Win rate: 57.7% | Win rate (last 500): 59.2% | 
Episode 345500/1000000 | Mean reward (last 500): +33.60 | Win rate: 57.6% | Win rate (last 500): 55.2% | 
Episode 346000/1000000 | Mean reward (last 500): +54.36 | Win rate: 57.7% | Win rate (last 500): 59.2% | 
Episode 346500/1000000 | Mean reward (last 500): +44.98 | Win rate: 57.7% | Win rate (last 500): 58.4% | 
Episode 347000/1000000 | Mean reward (last 500): +61.14 | Win rate: 57.7% | Win rate (last 500): 61.4% | 
Episode 347500/1000000 | Mean reward (last 500): +67.00 | Win rate: 57.7% | Win rate (last 500): 63.0% | 
Episode 348000/1000000 | Mean reward (last 500): +61.36 | Win rate: 57.7% | Win rate (last 500): 61.4% | 
Episode 348500/1000000 | Mean reward (last 500): +62.98 | Win rate: 57.7% | Win rate (last 500): 62.2% | 
Episode 349000/1000000 | Mean reward (last 500): +51.71 | Win rate: 57.7% | Win rate (last 500): 59.8% | 
Episode 349500/1000000 | Mean reward (last 500): +61.96 | Win rate: 57.7% | Win rate (last 500): 61.4% | 
Episode 350000/1000000 | Mean reward (last 500): +52.55 | Win rate: 57.7% | Win rate (last 500): 59.4% | 
Episode 350500/1000000 | Mean reward (last 500): +57.14 | Win rate: 57.7% | Win rate (last 500): 61.2% | 
Episode 351000/1000000 | Mean reward (last 500): +53.89 | Win rate: 57.7% | Win rate (last 500): 60.4% | 
Episode 351500/1000000 | Mean reward (last 500): +63.02 | Win rate: 57.7% | Win rate (last 500): 61.6% | 
Episode 352000/1000000 | Mean reward (last 500): +47.11 | Win rate: 57.7% | Win rate (last 500): 58.4% | 
Episode 352500/1000000 | Mean reward (last 500): +43.82 | Win rate: 57.7% | Win rate (last 500): 58.0% | 
Episode 353000/1000000 | Mean reward (last 500): +54.33 | Win rate: 57.7% | Win rate (last 500): 60.2% | 
Episode 353500/1000000 | Mean reward (last 500): +59.76 | Win rate: 57.7% | Win rate (last 500): 61.8% | 
Episode 354000/1000000 | Mean reward (last 500): +62.26 | Win rate: 57.7% | Win rate (last 500): 61.6% | 
Episode 354500/1000000 | Mean reward (last 500): +40.70 | Win rate: 57.7% | Win rate (last 500): 57.4% | 
Episode 355000/1000000 | Mean reward (last 500): +51.70 | Win rate: 57.7% | Win rate (last 500): 59.4% | 
Episode 355500/1000000 | Mean reward (last 500): +53.70 | Win rate: 57.7% | Win rate (last 500): 60.2% | 
Episode 356000/1000000 | Mean reward (last 500): +60.30 | Win rate: 57.7% | Win rate (last 500): 61.6% | 
Episode 356500/1000000 | Mean reward (last 500): +52.96 | Win rate: 57.7% | Win rate (last 500): 59.6% | 
Episode 357000/1000000 | Mean reward (last 500): +48.73 | Win rate: 57.7% | Win rate (last 500): 59.2% | 
Episode 357500/1000000 | Mean reward (last 500): +49.73 | Win rate: 57.7% | Win rate (last 500): 59.6% | 
Episode 358000/1000000 | Mean reward (last 500): +41.86 | Win rate: 57.7% | Win rate (last 500): 56.4% | 
Episode 358500/1000000 | Mean reward (last 500): +55.53 | Win rate: 57.7% | Win rate (last 500): 59.6% | 
Episode 359000/1000000 | Mean reward (last 500): +88.00 | Win rate: 57.7% | Win rate (last 500): 66.6% | 
Episode 359500/1000000 | Mean reward (last 500): +56.15 | Win rate: 57.8% | Win rate (last 500): 61.2% | 
Episode 360000/1000000 | Mean reward (last 500): +65.34 | Win rate: 57.8% | Win rate (last 500): 62.0% | 
Episode 360500/1000000 | Mean reward (last 500): +53.78 | Win rate: 57.8% | Win rate (last 500): 60.4% | 
Episode 361000/1000000 | Mean reward (last 500): +48.44 | Win rate: 57.8% | Win rate (last 500): 59.2% | 
Episode 361500/1000000 | Mean reward (last 500): +60.82 | Win rate: 57.8% | Win rate (last 500): 61.2% | 
Episode 362000/1000000 | Mean reward (last 500): +53.80 | Win rate: 57.8% | Win rate (last 500): 60.0% | 
Episode 362500/1000000 | Mean reward (last 500): +56.15 | Win rate: 57.8% | Win rate (last 500): 60.2% | 
Episode 363000/1000000 | Mean reward (last 500): +38.82 | Win rate: 57.8% | Win rate (last 500): 57.2% | 
Episode 363500/1000000 | Mean reward (last 500): +51.70 | Win rate: 57.8% | Win rate (last 500): 59.2% | 
Episode 364000/1000000 | Mean reward (last 500): +69.33 | Win rate: 57.8% | Win rate (last 500): 63.2% | 
Episode 364500/1000000 | Mean reward (last 500): +55.73 | Win rate: 57.8% | Win rate (last 500): 60.0% | 
Episode 365000/1000000 | Mean reward (last 500): +56.35 | Win rate: 57.8% | Win rate (last 500): 60.8% | 
Episode 365500/1000000 | Mean reward (last 500): +47.45 | Win rate: 57.8% | Win rate (last 500): 58.4% | 
Episode 366000/1000000 | Mean reward (last 500): +62.46 | Win rate: 57.8% | Win rate (last 500): 61.8% | 
Episode 366500/1000000 | Mean reward (last 500): +46.39 | Win rate: 57.8% | Win rate (last 500): 57.8% | 
Episode 367000/1000000 | Mean reward (last 500): +38.50 | Win rate: 57.8% | Win rate (last 500): 56.6% | 
Episode 367500/1000000 | Mean reward (last 500): +68.96 | Win rate: 57.8% | Win rate (last 500): 63.6% | 
Episode 368000/1000000 | Mean reward (last 500): +63.17 | Win rate: 57.8% | Win rate (last 500): 62.0% | 
Episode 368500/1000000 | Mean reward (last 500): +63.78 | Win rate: 57.8% | Win rate (last 500): 61.8% | 
Episode 369000/1000000 | Mean reward (last 500): +58.44 | Win rate: 57.8% | Win rate (last 500): 61.2% | 
Episode 369500/1000000 | Mean reward (last 500): +55.68 | Win rate: 57.8% | Win rate (last 500): 60.6% | 
Episode 370000/1000000 | Mean reward (last 500): +70.16 | Win rate: 57.8% | Win rate (last 500): 63.2% | 
Episode 370500/1000000 | Mean reward (last 500): +49.77 | Win rate: 57.8% | Win rate (last 500): 59.4% | 
Episode 371000/1000000 | Mean reward (last 500): +50.09 | Win rate: 57.8% | Win rate (last 500): 59.6% | 
Episode 371500/1000000 | Mean reward (last 500): +46.53 | Win rate: 57.8% | Win rate (last 500): 58.8% | 
Episode 372000/1000000 | Mean reward (last 500): +36.88 | Win rate: 57.8% | Win rate (last 500): 56.0% | 
Episode 372500/1000000 | Mean reward (last 500): +72.66 | Win rate: 57.8% | Win rate (last 500): 63.8% | 
Episode 373000/1000000 | Mean reward (last 500): +52.22 | Win rate: 57.8% | Win rate (last 500): 59.4% | 
Episode 373500/1000000 | Mean reward (last 500): +53.75 | Win rate: 57.8% | Win rate (last 500): 59.4% | 
Episode 374000/1000000 | Mean reward (last 500): +63.40 | Win rate: 57.9% | Win rate (last 500): 61.4% | 
Episode 374500/1000000 | Mean reward (last 500): +61.84 | Win rate: 57.9% | Win rate (last 500): 62.2% | 
