Episode  47500/500000 | Mean reward (last 500): +9.15 | Win rate: 60.4% | Win rate (last 500): 68.0% | Policy loss: -0.0238 | Value loss: 70.3457 | Entropy: 0.6758
Episode  48000/500000 | Mean reward (last 500): +8.50 | Win rate: 60.5% | Win rate (last 500): 66.2% | Policy loss: -0.0247 | Value loss: 86.9746 | Entropy: 0.6685
Episode  48500/500000 | Mean reward (last 500): +11.30 | Win rate: 60.6% | Win rate (last 500): 71.6% | Policy loss: -0.0254 | Value loss: 75.2272 | Entropy: 0.6740
Episode  49000/500000 | Mean reward (last 500): +8.66 | Win rate: 60.7% | Win rate (last 500): 66.8% | Policy loss: -0.0261 | Value loss: 76.1886 | Entropy: 0.6721
Episode  49500/500000 | Mean reward (last 500): +8.73 | Win rate: 60.7% | Win rate (last 500): 67.0% | Policy loss: -0.0225 | Value loss: 85.4906 | Entropy: 0.6575
Episode  50000/500000 | Mean reward (last 500): +9.02 | Win rate: 60.8% | Win rate (last 500): 67.4% | Policy loss: -0.0247 | Value loss: 78.8172 | Entropy: 0.6774
Episode  50500/500000 | Mean reward (last 500): +9.45 | Win rate: 60.9% | Win rate (last 500): 68.4% | Policy loss: -0.0241 | Value loss: 87.1474 | Entropy: 0.7102
Episode  51000/500000 | Mean reward (last 500): +7.65 | Win rate: 60.9% | Win rate (last 500): 64.2% | Policy loss: -0.0259 | Value loss: 77.1256 | Entropy: 0.6798
Episode  51500/500000 | Mean reward (last 500): +9.81 | Win rate: 61.0% | Win rate (last 500): 68.6% | Policy loss: -0.0280 | Value loss: 71.1173 | Entropy: 0.6756
Episode  52000/500000 | Mean reward (last 500): +7.29 | Win rate: 61.0% | Win rate (last 500): 63.6% | Policy loss: -0.0261 | Value loss: 83.8178 | Entropy: 0.6638
Episode  52500/500000 | Mean reward (last 500): +9.26 | Win rate: 61.1% | Win rate (last 500): 67.6% | Policy loss: -0.0290 | Value loss: 74.9040 | Entropy: 0.6360
Episode  53000/500000 | Mean reward (last 500): +8.33 | Win rate: 61.1% | Win rate (last 500): 66.0% | Policy loss: -0.0256 | Value loss: 83.9355 | Entropy: 0.6369
Episode  53500/500000 | Mean reward (last 500): +12.33 | Win rate: 61.2% | Win rate (last 500): 74.0% | Policy loss: -0.0233 | Value loss: 52.0582 | Entropy: 0.6600
Episode  54000/500000 | Mean reward (last 500): +10.40 | Win rate: 61.3% | Win rate (last 500): 69.6% | Policy loss: -0.0273 | Value loss: 69.2092 | Entropy: 0.6731
Episode  54500/500000 | Mean reward (last 500): +11.95 | Win rate: 61.4% | Win rate (last 500): 73.8% | Policy loss: -0.0293 | Value loss: 58.8422 | Entropy: 0.6822
Episode  55000/500000 | Mean reward (last 500): +8.81 | Win rate: 61.5% | Win rate (last 500): 66.6% | Policy loss: -0.0248 | Value loss: 84.0967 | Entropy: 0.6733
Episode  55500/500000 | Mean reward (last 500): +9.58 | Win rate: 61.5% | Win rate (last 500): 68.0% | Policy loss: -0.0256 | Value loss: 80.1608 | Entropy: 0.6814
Episode  56000/500000 | Mean reward (last 500): +10.30 | Win rate: 61.6% | Win rate (last 500): 69.6% | Policy loss: -0.0270 | Value loss: 77.8319 | Entropy: 0.6917
Episode  56500/500000 | Mean reward (last 500): +9.94 | Win rate: 61.7% | Win rate (last 500): 69.4% | Policy loss: -0.0229 | Value loss: 67.2158 | Entropy: 0.6867
