Episode  18000/1000000 | Mean reward (last 500): +4.26 | Win rate: 53.6% | Win rate (last 500): 58.0% | Policy loss: -0.0193 | Value loss: 89.8863 | Entropy: 0.6755
Episode  18500/1000000 | Mean reward (last 500): +6.49 | Win rate: 53.8% | Win rate (last 500): 62.4% | Policy loss: -0.0187 | Value loss: 88.0541 | Entropy: 0.6593
Episode  19000/1000000 | Mean reward (last 500): +5.76 | Win rate: 54.0% | Win rate (last 500): 60.6% | Policy loss: -0.0194 | Value loss: 82.7655 | Entropy: 0.6581
Episode  19500/1000000 | Mean reward (last 500): +7.71 | Win rate: 54.3% | Win rate (last 500): 65.0% | Policy loss: -0.0214 | Value loss: 79.8488 | Entropy: 0.6690
Episode  20000/1000000 | Mean reward (last 500): +6.08 | Win rate: 54.5% | Win rate (last 500): 61.8% | Policy loss: -0.0226 | Value loss: 83.9192 | Entropy: 0.6476
Episode  20500/1000000 | Mean reward (last 500): +5.47 | Win rate: 54.6% | Win rate (last 500): 60.6% | Policy loss: -0.0180 | Value loss: 78.0703 | Entropy: 0.6460
Episode  21000/1000000 | Mean reward (last 500): +4.70 | Win rate: 54.7% | Win rate (last 500): 58.8% | Policy loss: -0.0208 | Value loss: 82.6550 | Entropy: 0.6249
Episode  21500/1000000 | Mean reward (last 500): +6.85 | Win rate: 54.9% | Win rate (last 500): 63.0% | Policy loss: -0.0264 | Value loss: 81.9850 | Entropy: 0.6136
Episode  22000/1000000 | Mean reward (last 500): +5.25 | Win rate: 55.0% | Win rate (last 500): 59.6% | Policy loss: -0.0183 | Value loss: 81.2163 | Entropy: 0.6042
Episode  22500/1000000 | Mean reward (last 500): +6.74 | Win rate: 55.2% | Win rate (last 500): 63.0% | Policy loss: -0.0212 | Value loss: 87.0750 | Entropy: 0.6190
Episode  23000/1000000 | Mean reward (last 500): +6.06 | Win rate: 55.3% | Win rate (last 500): 61.4% | Policy loss: -0.0216 | Value loss: 81.9225 | Entropy: 0.5975
Episode  23500/1000000 | Mean reward (last 500): +6.67 | Win rate: 55.5% | Win rate (last 500): 62.6% | Policy loss: -0.0229 | Value loss: 74.8420 | Entropy: 0.6330
Episode  24000/1000000 | Mean reward (last 500): +6.00 | Win rate: 55.6% | Win rate (last 500): 61.2% | Policy loss: -0.0257 | Value loss: 78.5916 | Entropy: 0.6418
Episode  24500/1000000 | Mean reward (last 500): +5.72 | Win rate: 55.7% | Win rate (last 500): 60.0% | Policy loss: -0.0251 | Value loss: 80.8365 | Entropy: 0.6372
Episode  25000/1000000 | Mean reward (last 500): +7.77 | Win rate: 55.9% | Win rate (last 500): 65.2% | Policy loss: -0.0229 | Value loss: 82.2396 | Entropy: 0.6514
Episode  25500/1000000 | Mean reward (last 500): +6.65 | Win rate: 56.0% | Win rate (last 500): 63.0% | Policy loss: -0.0220 | Value loss: 86.5058 | Entropy: 0.6221
Episode  26000/1000000 | Mean reward (last 500): +7.44 | Win rate: 56.2% | Win rate (last 500): 63.6% | Policy loss: -0.0256 | Value loss: 82.8675 | Entropy: 0.6597
Episode  26500/1000000 | Mean reward (last 500): +8.25 | Win rate: 56.4% | Win rate (last 500): 66.0% | Policy loss: -0.0213 | Value loss: 82.0684 | Entropy: 0.6168
Episode  27000/1000000 | Mean reward (last 500): +5.26 | Win rate: 56.4% | Win rate (last 500): 59.8% | Policy loss: -0.0228 | Value loss: 87.0985 | Entropy: 0.6411
Episode  27500/1000000 | Mean reward (last 500): +7.19 | Win rate: 56.6% | Win rate (last 500): 63.6% | Policy loss: -0.0259 | Value loss: 78.6934 | Entropy: 0.6554
Episode  28000/1000000 | Mean reward (last 500): +8.56 | Win rate: 56.7% | Win rate (last 500): 66.4% | Policy loss: -0.0227 | Value loss: 86.3684 | Entropy: 0.6574
Episode  28500/1000000 | Mean reward (last 500): +5.88 | Win rate: 56.8% | Win rate (last 500): 61.2% | Policy loss: -0.0263 | Value loss: 83.5223 | Entropy: 0.6643
Episode  29000/1000000 | Mean reward (last 500): +8.02 | Win rate: 57.0% | Win rate (last 500): 65.2% | Policy loss: -0.0249 | Value loss: 73.4768 | Entropy: 0.6793
Episode  29500/1000000 | Mean reward (last 500): +7.66 | Win rate: 57.1% | Win rate (last 500): 64.8% | Policy loss: -0.0238 | Value loss: 71.6522 | Entropy: 0.6831
Episode  30000/1000000 | Mean reward (last 500): +7.15 | Win rate: 57.2% | Win rate (last 500): 63.6% | Policy loss: -0.0239 | Value loss: 82.1390 | Entropy: 0.6862
Episode  30500/1000000 | Mean reward (last 500): +8.91 | Win rate: 57.4% | Win rate (last 500): 67.0% | Policy loss: -0.0205 | Value loss: 79.5826 | Entropy: 0.7070
Episode  31000/1000000 | Mean reward (last 500): +6.41 | Win rate: 57.4% | Win rate (last 500): 62.0% | Policy loss: -0.0245 | Value loss: 83.0030 | Entropy: 0.6914
Episode  31500/1000000 | Mean reward (last 500): +9.31 | Win rate: 57.6% | Win rate (last 500): 68.0% | Policy loss: -0.0256 | Value loss: 75.6190 | Entropy: 0.7017
Episode  32000/1000000 | Mean reward (last 500): +8.66 | Win rate: 57.7% | Win rate (last 500): 66.2% | Policy loss: -0.0269 | Value loss: 79.6536 | Entropy: 0.6809
